call_id,rows,account_id_unique,borrower_id_unique,event_at_unique,agent_id_unique,campaign_id_unique,direction_unique,vendor_id_unique,call_status_unique,duration_sec_unique,timezone_unique,difference_count,exact_duplicate
CALL0084515,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0084550,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0084576,2,1,1,1,2,1,1,1,1,1,1,1,False
CALL0084662,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0084836,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0084843,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0084952,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0084993,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0085213,2,1,1,1,2,1,1,1,1,1,1,1,False
CALL0085265,2,1,1,1,2,1,1,1,1,1,1,1,False
CALL0085275,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0085302,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0085361,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0085371,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0085385,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0085401,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0085461,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0085501,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0085590,2,1,1,1,2,1,1,1,1,1,1,1,False
CALL0085600,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0085674,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0085691,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0085752,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0085780,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0085840,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0085843,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0086313,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0086317,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0086364,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0086470,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0086474,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0086481,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0086482,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0086516,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0086555,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0086635,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0086710,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0086717,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0086768,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0086795,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0086799,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0086817,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0086891,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0087134,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0087176,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0087186,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0087188,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0087197,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0087283,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0087321,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0087458,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0087502,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0087600,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0087621,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0087626,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0087668,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0087769,2,1,1,1,2,1,1,1,1,1,1,1,False
CALL0087872,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0087945,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0088072,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0088084,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0088126,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0088185,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0088208,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0088280,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0088389,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0088505,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0088587,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0088615,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0088632,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0088670,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0088686,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0088772,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0088806,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0088907,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0088987,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0088992,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0089006,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0089045,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0089090,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0089164,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0089186,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0089194,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0089239,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0089385,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0089386,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0089394,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0089544,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0089739,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0089992,2,1,1,1,1,1,1,1,1,1,1,0,True
